date,光,前日价格,太阳辐射预测,新能源,新能源差分,时间,次日东送,正备用,温度预测10,火电竞价空间,火电竞价空间差分,系统负荷,降水预测,非市场,风,风速预测50,实时价格
2022/7/23 21:00,75.5975,664.269,0.051130593,8923.54,328.36,22,2620.33,4294.08,23.06011361,20527.9875,32.5875,32956.75,0.009087297,6125.5525,8847.9425,4.148691245,337.734
2022/7/23 22:00,76.2425,370.832,0,9648.78,725.24,23,1856.7675,6165.3525,21.92878956,18611.5,-1916.4875,32357.1,0.009087297,5953.5875,9572.5375,4.300469285,254.116
2022/7/23 23:00,76.285,333.18,0,10198.4175,549.6375,24,1487.8225,7830.695,20.84000213,17215.2625,-1396.2375,31690.75,0.009087297,5764.8925,10122.1325,4.405428824,194.122
2022/7/24 0:00,76.6575,332.133,0,10765.4575,567.04,1,1511.82,8705.9,20.10152481,16402.5025,-812.76,31087.525,0.009778349,5431.385,10688.8,4.643623663,156.745
2022/7/24 1:00,75.3725,342.143,0,10427.8475,-337.61,2,1530.1625,9528.02,19.4480835,16618.66,216.1575,30826.65,0.009778349,5310.305,10352.475,4.628684341,176.123
2022/7/24 2:00,75.0475,342.499,0,9948.14,-479.7075,3,1501.515,10054.5875,18.8009802,17055.7575,437.0975,30749.625,0.009778349,5247.2425,9873.0925,4.610903294,220.755
2022/7/24 3:00,75.4075,358.05,0,10262.9825,314.8425,4,1507.6825,10352.9025,18.30560162,16592.65,-463.1075,30590.95,0.006522424,5243,10187.575,4.518519144,151.548
2022/7/24 4:00,75.56,377.491,0,10247.485,-15.4975,5,1499.965,10232.475,17.8284305,16587.4975,-5.1525,30624.3,0.006522424,5289.2825,10171.925,4.422640727,167.027
2022/7/24 5:00,101.3525,391.249,1.063225746,10529.6525,282.1675,6,1489.945,9880.93,17.3649402,16451.2775,-136.22,30796.575,0.006522424,5305.59,10428.3,4.325743428,166.548
2022/7/24 6:00,543.5475,425.08,43.23468399,10461.155,-68.4975,7,1416.685,9478.245,18.2419906,17105.95,654.6725,31591.55,0.008579094,5441.13,9917.6075,4.176216821,218.263
2022/7/24 7:00,1811.9975,440.674,167.0637054,11233.7025,772.5475,8,1908.2275,9270.1075,19.48269395,17143.01,37.06,32119.4,0.008579094,5650.915,9421.705,3.99105981,237.322
2022/7/24 8:00,3523.69,421.359,311.1177673,12710.28,1476.5775,9,2719.715,9299.5725,20.81862515,16902.855,-240.155,32685.025,0.008579094,5791.605,9186.59,3.814300966,213.818
2022/7/24 9:00,4811.1325,412.013,466.5179138,13904.46,1194.18,10,2998.9025,9974.6175,22.70085922,16338.475,-564.38,33178.35,0.016510831,5934.3175,9093.3275,3.885259403,179.591
2022/7/24 10:00,5571.4625,400.18,602.5537109,14982.4975,1078.0375,11,3189.8,10283.035,24.48900305,15686.24,-652.235,33532.575,0.016510831,6053.6375,9411.035,3.910536022,124.197
2022/7/24 11:00,5944.4075,346.313,698.0814819,15607.15,624.6525,12,2685.475,11048.51,26.18559609,14782.2,-904.04,33736.575,0.016510831,6032.7,9662.7425,3.930935104,29.564
2022/7/24 12:00,5667.9575,304.308,761.2149658,15367.6975,-239.4525,13,2221.185,11752.1425,27.02819228,14082.9525,-699.2475,33196.675,0.077383625,5967.21,9699.74,4.096441559,0.243
2022/7/24 13:00,4812.06,315.121,763.5876465,14849.49,-518.2075,14,2260.31,11413.6925,27.82009788,14603.64,520.6875,33036.7,0.077383625,5843.88,10037.43,4.293047791,85.358
2022/7/24 14:00,3690.2225,342.545,704.8568726,14142.8725,-706.6175,15,2499.265,10633.21,28.56931271,15891.385,1287.745,33290.875,0.077383625,5755.8825,10452.65,4.49079158,206.966
2022/7/24 15:00,2462.1625,351.216,614.9241333,12454.5025,-1688.37,16,2527.1325,9449.0275,28.62621123,17894.145,2002.76,33314.2,0.082060835,5492.685,9992.34,4.535979644,310.748
2022/7/24 16:00,1733.075,362.913,493.5387268,11476.465,-978.0375,17,2309.075,8086.815,28.65745861,18969.0375,1074.8925,33573.575,0.082060835,5437.1475,9743.39,4.576260429,302.543
2022/7/24 17:00,1127.465,377.489,355.7824707,11288.755,-187.71,18,2727.8375,6525.0975,28.66115827,19268.4925,299.455,33365.125,0.082060835,5535.715,10161.29,4.629218178,318.468
2022/7/24 18:00,556.955,426.068,224.0001373,11149.83,-138.925,19,2917.2725,5273.765,27.76231657,19174.3125,-94.18,33098.275,0.015460022,5691.405,10592.875,4.548562402,321.191
2022/7/24 19:00,136.205,636.3,101.1094971,10939.405,-210.425,20,2974.6475,4989.5825,26.71553116,18780.425,-393.8875,32747.3,0.015460022,6002.1175,10803.2,4.498158805,304.806
2022/7/24 20:00,0.9925,399.926,20.16166687,9987.3925,-952.0125,21,2931.9975,4852.9925,25.47294318,19898.1675,1117.7425,32968.5,0.015460022,6014.9375,9986.4,4.508168302,326.827
2022/7/24 21:00,0.2375,379.537,0.02595086,9015.18,-972.2125,22,2484.995,5556.0175,24.28067206,20624.3575,726.19,33044.5,0.011131528,5889.9575,9014.9425,4.703669164,353.962
2022/7/24 22:00,0.3925,350,0,9810.69,795.51,23,1820.5225,7415.28,23.18800471,18614.2575,-2010.1,32316.95,0.011131528,5712.525,9810.2975,4.843001794,260.358
2022/7/24 23:00,0.5825,327.658,0,9868.975,58.285,24,1752.72,8480.375,22.1314549,18117.4525,-496.805,31637.95,0.011131528,5404.2425,9868.3925,4.922435914,239.494
2022/7/25 0:00,0.45,331.148,0,9709.84,-159.135,1,1545.08,9951.9375,21.20310427,17687.3825,-430.07,31153.075,0.020755721,5300.9325,9709.39,4.988986623,258.083
2022/7/25 1:00,0.36,322.849,0,9920.525,210.685,2,1530.115,10123.76,20.49547858,17257.3475,-430.035,30952.25,0.020755721,5304.4925,9920.165,4.928791132,230.418
2022/7/25 2:00,0.1925,310.775,0,10304.0425,383.5175,3,1525.4375,10249.9925,19.79658526,16724.185,-533.1625,30810,0.020755721,5307.21,10303.85,4.857507049,194.903
2022/7/25 3:00,0.375,315.372,0,10692.975,388.9325,4,1476.465,10399.4325,19.23741101,16079.68,-644.505,30612.225,0.030104023,5316.035,10692.6,4.719195428,160.778
2022/7/25 4:00,0.2325,316.025,0,10669.4325,-23.5425,5,1560.2275,10243.0775,18.70263723,16114.49,34.81,30531.875,0.030104023,5308.18,10669.2,4.585581407,179.966
2022/7/25 5:00,34.84,324.384,0.815407157,9795.805,-873.6275,6,1479.895,9735.195,18.18203267,17171.93,1057.44,30822.25,0.030104023,5334.41,9760.965,4.448853703,217.013
2022/7/25 6:00,437.2775,321.001,40.2336998,9233.025,-562.78,7,1483.79,9344.08,18.93729245,18433.8225,1261.8925,31620,0.025389964,5436.9425,8795.7475,4.280293835,287.42
2022/7/25 7:00,1427.7325,338.073,157.1716766,8490.55,-742.475,8,2012.875,8941.4625,20.04415482,20216.8125,1782.99,32286.825,0.025389964,5592.3375,7062.8175,4.069644759,341.372
2022/7/25 8:00,2873.7975,258.396,292.6440735,9264.875,774.325,9,2710.64,8765.0875,21.23939768,20516.04,299.2275,32811.35,0.025389964,5741.075,6391.0775,3.901406865,343.745
2022/7/25 9:00,4218.6825,177.391,437.9957581,11677.405,2412.53,10,2901.685,9528.8625,22.97431722,18509.485,-2006.555,33126.925,0.035269395,5841.72,7458.7225,4.061132169,213.227
2022/7/25 10:00,5274.0775,139.641,562.2601318,13524.2275,1846.8225,11,3049.8575,9997.5,24.61807261,17230.6375,-1278.8475,33516.075,0.035269395,5811.0675,8250.15,4.173061919,250.836
2022/7/25 11:00,5771.76,1.485,644.9748535,14015.6475,491.42,12,2538.1625,10653.7675,26.1596304,16465.1075,-765.53,33728.425,0.035269395,5785.8325,8243.8875,4.272403754,170.228
2022/7/25 12:00,5667.7775,0,696.5515747,13595.0925,-420.555,13,2381.3675,11421.475,26.85144817,16170.205,-294.9025,33126.175,0.14106884,5742.245,7927.315,4.423264402,171.255
2022/7/25 13:00,6008.76,1.69,695.6108398,13684.0025,88.91,14,2304.39,11467.19,27.50004492,15690.905,-479.3,32824.825,0.14106884,5754.3075,7675.2425,4.57699637,126.851
2022/7/25 14:00,5811.5625,46.552,642.2804565,14226.215,542.2125,15,2198.93,10872.1975,28.10446928,15116.595,-574.31,32901.05,0.14106884,5757.17,8414.6525,4.74081669,122.24
2022/7/25 15:00,5068.825,143.509,560.24823,14131.1,-95.115,16,2225.0775,10119.4925,28.07168771,15462.42,345.825,33026.7,0.128704266,5658.2575,9062.275,4.831080055,142.003
2022/7/25 16:00,3903.2875,207.096,449.3201294,13728.465,-402.635,17,2269.4275,8814.535,28.02214004,16296.7725,834.3525,33383.55,0.128704266,5627.74,9825.1775,4.928889329,215.823
2022/7/25 17:00,2247.63,314.523,323.4203186,12531.74,-1196.725,18,2694.675,7768.43,27.9466543,17919.015,1622.2425,33284.225,0.128704266,5528.145,10284.11,5.032857688,313.744
2022/7/25 18:00,826.3125,344.184,202.993515,11764.2125,-767.5275,19,2935.105,6708.27,27.0575591,18672.795,753.78,32962.375,0.059272069,5460.4725,10937.9,5.026911689,342.385
2022/7/25 19:00,203.8575,312.591,90.9642868,9965.04,-1799.1725,20,2946.0025,6110.04,26.05718598,20304.95,1632.155,32809.925,0.059272069,5485.9375,9761.1825,5.043484043,327.689
2022/7/25 20:00,60.8025,346.886,17.86865425,9485.865,-479.175,21,2992.52,5833.83,24.86514215,20720.97,416.02,32968.675,0.059272069,5754.36,9425.0625,5.155729329,338.129
2022/7/25 21:00,57.93,337.734,0.030008925,9653.5175,167.6525,22,2520.3425,6421.6175,23.77914276,20218.745,-502.225,33261.275,0.066422217,5909.355,9595.5875,5.294705786,324.15
2022/7/25 22:00,56.8,254.116,0,9660.735,7.2175,23,1815.07,7936.29,22.76905857,19044.2025,-1174.5425,32769.225,0.066422217,5879.3575,9603.935,5.371600842,287.629
2022/7/25 23:00,57.155,194.122,0,9112.4075,-548.3275,24,1529.0875,9098.2525,21.78945402,18525.54,-518.6625,31978.925,0.066422217,5870.065,9055.2525,5.384311773,289.843
2022/7/26 0:00,57.3175,156.745,0,9593.96,481.5525,1,1616.3025,10001.425,21.09882862,17812.515,-713.025,31197.65,0.072072837,5407.4775,9536.6425,5.504532783,260.261
2022/7/26 1:00,56.6575,176.123,0,9128.6025,-465.3575,2,1557.3975,10206.835,20.40641592,18143.1075,330.5925,31028.35,0.072072837,5314.0375,9071.945,5.330806553,293.039
2022/7/26 2:00,55.205,220.755,0,9175.0475,46.445,3,1551.9,10304.885,19.72623442,17957.795,-185.3125,30927.175,0.072072837,5346.2325,9119.8425,5.151922526,308.477
2022/7/26 3:00,53.5975,151.548,0,9044.37,-130.6775,4,1507.2625,10347.1125,19.18375082,18029.8975,72.1025,30874.125,0.094729819,5307.12,8990.7725,4.974293683,293.595
2022/7/26 4:00,45.0575,167.027,0,8284.3975,-759.9725,5,1442.915,10219.3375,18.65760994,18648.825,618.9275,30812.675,0.094729819,5322.3675,8239.34,4.803448183,309.511
2022/7/26 5:00,27.8625,166.548,0.736084282,8041.175,-243.2225,6,1503.12,9809.55,18.15470028,19093.045,444.22,30893.225,0.094729819,5262.125,8013.3125,4.643187906,351.521
2022/7/26 6:00,142.495,218.263,33.19846344,7274.145,-767.03,7,1528.1625,9302.255,18.64474456,20405.1975,1312.1525,31492.45,0.154082986,5341.27,7131.65,4.573328605,380.353
2022/7/26 7:00,468.39,237.322,136.642868,7230.0625,-44.0825,8,1995.6225,8696.2125,19.37627007,21380.285,975.0875,32056.75,0.154082986,5442.025,6761.6725,4.496239047,386.66
2022/7/26 8:00,1188.24,213.818,259.782074,8935.0025,1704.94,9,2574.8,8084.66,20.17036783,20350.3225,-1029.9625,32196.35,0.154082986,5485.825,7746.7625,4.440780948,406.496
2022/7/26 9:00,1527.9225,179.591,394.0322876,10242.5175,1307.515,10,2921.675,8255.445,21.5062789,19698.45,-651.8725,32461.425,0.198264722,5442.1325,8714.595,4.505255412,297.96
2022/7/26 10:00,2441.0825,124.197,513.836853,11087.3125,844.795,11,3037.3875,8459.5,22.7749737,19193.605,-504.845,32680.15,0.198264722,5436.62,8646.23,4.500692247,291.475
2022/7/26 11:00,3624.68,29.564,601.0385132,11043.835,-43.4775,12,2530.82,9450.9175,23.97691542,18480.5525,-713.0525,32621.225,0.198264722,5627.6575,7419.155,4.490750332,287.121
2022/7/26 12:00,4659.8575,0.243,661.1442871,10546.1525,-497.6825,13,2272.02,10545.1275,24.60717759,18053.3975,-427.155,32127.375,0.272082828,5799.845,5886.295,4.556900154,267.091
2022/7/26 13:00,5147.3525,85.358,672.5808105,10336.11,-210.0425,14,2278.8875,10734.7625,25.22193625,18121.4,68.0025,31985.8,0.272082828,5807.1775,5188.7575,4.633389486,264.996
2022/7/26 14:00,5344.6875,206.966,633.6087036,10251.695,-84.415,15,2325.895,10255.76,25.81045833,18260.105,138.705,32037.6,0.272082828,5851.695,4907.0075,4.712238878,286.598
2022/7/26 15:00,4629.4675,310.748,564.5256958,9949.36,-302.335,16,2226.48,9083.7125,25.81684967,18621.0275,360.9225,32113.35,0.289059594,5769.4425,5319.8925,4.748870365,285.614
2022/7/26 16:00,3449.4125,302.543,457.2940369,9167.115,-782.245,17,2293.7925,7411.21,25.80914087,19900.8425,1279.815,32567.575,0.289059594,5793.41,5717.7025,4.796289704,319.068
2022/7/26 17:00,1786.565,318.468,328.3461914,7757.4625,-1409.6525,18,2783.77,5693.2375,25.7745336,21929.7075,2028.865,32558.85,0.289059594,5655.45,5970.8975,4.839830958,373.039
2022/7/26 18:00,680.235,321.191,205.4482574,6738.4125,-1019.05,19,3005.265,4202.8775,25.00021498,23128.665,1198.9575,32560.65,0.135863794,5698.8375,6058.1775,4.724087472,383.969
2022/7/26 19:00,154.6225,304.806,91.81480408,5629.555,-1108.8575,20,2932.5575,4000,24.14697152,24221.1925,1092.5275,32701.025,0.135863794,5782.835,5474.9325,4.596688378,404.299
2022/7/26 20:00,37.6825,326.827,18.0123291,5267.405,-362.15,21,2922.12,4000,23.19285658,24656.36,435.1675,32899.7,0.135863794,5898.055,5229.7225,4.519931457,445.593
2022/7/26 21:00,41.875,353.962,0.018960241,5217.7175,-49.6875,22,2573.3475,4000,22.20860272,24390.6675,-265.6925,32974.65,0.113086417,5939.6125,5175.8425,4.547806623,405
2022/7/26 22:00,41.39,260.358,0,5211.585,-6.1325,23,1802.1,4802.9675,21.27591981,23228.8175,-1161.85,32433.625,0.113086417,5795.3225,5170.195,4.569746073,365
2022/7/26 23:00,40.4725,239.494,0,6044.0125,832.4275,24,1467.3225,5835.47,20.35874703,21361.4525,-1867.365,31464.325,0.113086417,5526.1825,6003.54,4.550462644,333.059
2022/7/27 0:00,39.085,258.083,0,5642.85,-401.1625,1,1474.6025,6018.115,19.31147768,21668.6025,307.15,31022.1,0.103062268,5185.25,5603.765,4.529097988,345.732
2022/7/27 1:00,38.555,230.418,0,5294.4275,-348.4225,2,1513.7675,6347.3275,18.63061968,21870.595,201.9925,30819.15,0.103062268,5167.895,5255.8725,4.384784525,373.076
2022/7/27 2:00,38.235,194.903,0,5027.2025,-267.225,3,1482.0575,6587.06,17.96016205,21966.395,95.8,30685.725,0.103062268,5174.185,4988.9675,4.234016016,342.5
2022/7/27 3:00,37.4225,160.778,0,4976.43,-50.7725,4,1516.1,6698.8375,17.43849785,21900.9725,-65.4225,30536.2,0.12839473,5174.8975,4939.0075,4.108121577,337.5
2022/7/27 4:00,37.805,179.966,0,4780.39,-196.04,5,1459.465,6590.94,16.93662514,21960.325,59.3525,30417.325,0.12839473,5136.075,4742.585,3.986102078,342.025
2022/7/27 5:00,56.475,217.013,0.701052785,4207.4875,-572.9025,6,1521.4275,6259.2225,16.45081826,22836.5225,876.1975,30608.4,0.12839473,5085.8175,4151.0125,3.869129099,355.992
2022/7/27 6:00,417.135,287.42,34.63492203,3860.7425,-346.745,7,1474.135,5636.955,17.05474185,23634.935,798.4125,31350.3,0.095070961,5328.7575,3443.6075,3.757149828,387.274
2022/7/27 7:00,1262.87,341.372,145.1588593,3611.045,-249.6975,8,1919.55,5053.1225,17.92718143,24933.525,1298.59,32055.975,0.095070961,5430.955,2348.175,3.604879169,490.364
2022/7/27 8:00,2631.8275,343.745,277.8461304,4408.6475,797.6025,9,2697.7275,4729.755,18.92216626,24999.885,66.36,32262.7,0.095070961,5551.895,1776.82,3.443185809,706.463
2022/7/27 9:00,4245.6925,213.227,422.8231812,5699.7575,1291.11,10,2925.635,5392.4125,20.56396868,24108.2475,-891.6375,32608.075,0.139296509,5725.705,1454.065,3.391760563,396.84
2022/7/27 10:00,5294.8725,250.836,552.5510254,6079.555,379.7975,11,3032.675,6013.865,22.13861717,24087.525,-20.7225,32963.975,0.139296509,5829.57,784.6825,3.346874548,411.419
2022/7/27 11:00,5952.945,170.228,647.2973633,6554.2825,474.7275,12,2605.215,7236.0725,23.64872687,23263.195,-824.33,33102.95,0.139296509,5890.6875,601.3375,3.336412109,374.263
2022/7/27 12:00,6132.3725,171.255,712.932312,6728.2475,173.965,13,2261.6775,8554.635,24.51700601,22144.85,-1118.345,32464.425,0.220459061,5853.005,595.875,3.440632297,346.696
2022/7/27 13:00,6069.4575,126.851,724.6003418,6789.6825,61.435,14,2197.4225,8842.2875,25.35702623,22083.4475,-61.4025,32497.3,0.220459061,5821.5925,720.225,3.550338258,358.753
2022/7/27 14:00,5565.7675,122.24,680.6699219,6766.485,-23.1975,15,2308.8575,8259.745,26.16484104,22500.0225,416.575,32652.125,0.220459061,5694.475,1200.7175,3.656983408,371.475
2022/7/27 15:00,4771.9825,142.003,604.9993896,6611.2925,-155.1925,16,2215.24,7099.665,26.25611184,22734.4525,234.43,32686.875,0.271530522,5556.37,1839.31,3.711006036,401.652
2022/7/27 16:00,3555.9275,215.823,490.4129944,7001.1725,389.88,17,2252.7825,5853.535,26.31941792,22464.8325,-269.62,32756.875,0.271530522,5543.6525,3445.245,3.761906271,372.091
2022/7/27 17:00,2053.4475,313.744,353.6229248,5444.1225,-1557.05,18,2226.0725,4520.9825,26.35518477,23881.5625,1416.73,32644.15,0.271530522,5544.5375,3390.675,3.811846875,1221.94
2022/7/27 18:00,787.1825,342.385,222.9093475,4688.615,-755.5075,19,2511.2025,4000,25.62644156,24598.3225,716.76,32433.325,0.202168587,5657.59,3901.4325,3.701019203,1502.53
2022/7/27 19:00,164.51,327.689,101.1228027,4072.47,-616.145,20,2466.6825,4000,24.81046561,25207.7275,609.405,32328.75,0.202168587,5515.235,3907.96,3.607249889,1377.36
2022/7/27 20:00,35.465,338.129,19.61923218,3822.205,-250.265,21,2497.3625,4000,23.81006784,25718.4,510.6725,32692.95,0.202168587,5649.7075,3786.74,3.575447758,1502.35
2022/7/27 21:00,32.67,324.15,0.011313451,3989.76,167.555,22,2030.6375,4000,22.64923604,25383.05,-335.35,32978.675,0.204313288,5636.5025,3957.09,3.775548577,1038.1
2022/7/27 22:00,32.5525,287.629,0,4488.61,498.85,23,1708.44,4000,21.59125577,24204.065,-1178.985,32470.05,0.204313288,5485.815,4456.0575,3.919704417,411.702
2022/7/27 23:00,32.3575,289.843,0,5084.3375,595.7275,24,1488.4675,4000,20.56750644,22868.1025,-1335.9625,31744.1,0.204313288,5280.1275,5051.98,4.016526095,351.933
2022/7/28 0:00,32.915,260.261,0,5874.955,790.6175,1,1464.135,4000,19.55378298,21791.095,-1077.0075,31203.875,0.23951012,5001.96,5842.04,3.97452952,329.403
2022/7/28 1:00,32.5425,293.039,0,6698.6025,823.6475,2,1534.1325,4030.0775,18.90489388,20736.0075,-1055.0875,30836.375,0.23951012,4935.8975,6666.06,3.983839284,296.875
2022/7/28 2:00,29.44,308.477,0,7348.415,649.8125,3,1479.7325,4228.9275,18.26496802,19892.1375,-843.87,30695.7,0.23951012,4934.88,7318.975,3.974841212,276.865
2022/7/28 3:00,29.355,293.595,0,7389.425,41.01,4,1506.03,4555.97,17.7598346,19838.0125,-54.125,30674.75,0.247506758,4953.3425,7360.07,3.949324707,283.944
2022/7/28 4:00,29.05,309.511,0,7048.2575,-341.1675,5,1521.315,4564.92,17.27060445,20121.36,283.3475,30615.1,0.247506758,4966.7975,7019.2075,3.925646658,284.746
2022/7/28 5:00,57.7825,351.521,0.371062368,6626.7,-421.5575,6,1518.8225,4506.87,16.7959222,20802.7575,681.3975,30882.325,0.247506758,4971.69,6568.9175,3.895546509,300.95
2022/7/28 6:00,480.6275,380.353,31.42231369,6732.785,106.085,7,1516.3025,4287.51,17.53597125,21266.9025,464.145,31549.425,0.228706247,5066.04,6252.1575,3.806038428,313.122
2022/7/28 7:00,1882.14,386.66,141.9543304,7378.14,645.355,8,1973.9175,4612.8825,18.61731112,21424.95,158.0475,32058.125,0.228706247,5228.9525,5496,3.669583178,331.012
2022/7/28 8:00,3956.225,406.496,275.703064,9157.6525,1779.5125,9,2688.7425,5070.435,19.85139137,20360.6025,-1064.3475,32400.05,0.228706247,5570.5375,5201.4275,3.529248386,294.099
2022/7/28 9:00,5607.4175,297.96,421.8909912,11168.4725,2010.82,10,3005.5625,5968.3125,21.76519069,18916.7975,-1443.805,32844.425,0.155186374,5764.7175,5561.055,3.554918057,238.231
2022/7/28 10:00,6541.6,291.475,553.4110718,12909.5875,1741.115,11,3021.415,6636.5,23.60533013,17118.3775,-1798.42,32875.325,0.155186374,5868.775,6367.9875,3.571070501,172.247
2022/7/28 11:00,7037.1175,287.121,650.5136719,13937.6925,1028.105,12,2548.2925,7505.305,25.37322248,15667.5275,-1450.85,33071.425,0.155186374,6014.4975,6900.575,3.553057578,42.518
2022/7/28 12:00,7108.7475,267.091,718.1853027,13736.475,-201.2175,13,2264.3275,8439.2325,26.36236958,15068.1075,-599.42,32570.55,0.161674512,6030.295,6627.7275,3.620582805,77.163
2022/7/28 13:00,6757.7425,264.996,729.9040527,13270.3,-466.175,14,2241.575,8381.98,27.29724412,15439.8925,371.785,32488.65,0.161674512,6020.0325,6512.5575,3.727337979,139.518
2022/7/28 14:00,5967.7525,286.598,683.9376831,12312.92,-957.38,15,2081.21,7493.405,28.18169563,16529.7825,1089.89,32733.775,0.161674512,5972.2825,6345.1675,3.842034443,219.012
2022/7/28 15:00,4667.5475,285.614,605.7306519,10838.0025,-1474.9175,16,2104.1775,6279.9325,28.33568537,18243.2025,1713.42,32838.025,0.12462096,5860.9975,6170.455,3.89231048,260.385
2022/7/28 16:00,3161.88,319.068,488.5429382,9877.465,-960.5375,17,2133.755,4882.5675,28.457652,19456.98,1213.7775,33023.1,0.12462096,5822.41,6715.585,3.937517332,305.677
2022/7/28 17:00,1785.605,373.039,349.8652649,8093.6825,-1783.7825,18,2741.6825,4001.1575,28.54531257,22064.4725,2607.4925,33041.25,0.12462096,5624.7775,6308.0775,3.986936071,412.216
2022/7/28 18:00,649.9975,383.969,218.156601,6662.9175,-1430.765,19,2887.2975,4000,27.59697575,23797,1732.5275,33149.05,0.076472408,5576.43,6012.92,3.982545297,489.676
2022/7/28 19:00,120.745,404.299,96.69830322,4608.425,-2054.4925,20,2874.975,4000,26.51468286,25224.37,1427.37,33160.95,0.076472408,6203.13,4487.68,4.004983338,1268.7
2022/7/28 20:00,48.4575,445.593,17.94837189,5104.1075,495.6825,21,3007.9125,4000,25.18005785,24888.69,-335.68,33437.875,0.076472408,6452.99,5055.65,4.120956515,445
2022/7/28 21:00,46.5225,405,0.005330914,6425.715,1321.6075,22,2550.665,4000,23.91466029,23063.3275,-1825.3625,33430.075,0.060916694,6491.6975,6379.1925,4.348259595,346.969
2022/7/28 22:00,46.34,365,0,7502.02,1076.305,23,1829.6575,4609.855,22.7755145,21015.035,-2048.2925,32907.55,0.060916694,6220.1525,7455.68,4.490687207,280.431
2022/7/28 23:00,46.0025,333.059,0,8277.4675,775.4475,24,1499.6275,5737.355,21.67363263,19370.0675,-1644.9675,31961.55,0.060916694,5813.6425,8231.465,4.573369387,271.186
2022/7/29 0:00,45.4725,345.732,0,8291.695,14.2275,1,1538.0025,7712.42,20.53975371,19136.565,-233.5025,31299.7,0.0592968,5409.4425,8246.2225,4.478340286,267.964
2022/7/29 1:00,43.9425,373.076,0,8934.995,643.3,2,1473.4525,8370.9825,19.80954516,18362.3575,-774.2075,31010.675,0.0592968,5186.775,8891.0525,4.439524539,230.886
2022/7/29 2:00,45.0775,342.5,0,9940.01,1005.015,3,1470.2025,8948.515,19.08191518,17095.005,-1267.3525,30767.65,0.0592968,5202.8375,9894.9325,4.393870249,184.32
2022/7/29 3:00,45.335,337.5,0,10298.235,358.225,4,1478.775,9204.085,18.50915654,16504.96,-590.045,30578.025,0.040226311,5253.605,10252.9,4.309318153,159.881
2022/7/29 4:00,44.755,342.025,0,10566.705,268.47,5,1484.09,8911.9775,17.9575335,16110.345,-394.615,30418.875,0.040226311,5225.915,10521.95,4.224086889,138.946
2022/7/29 5:00,63.97,355.992,0.351711392,10391.77,-174.935,6,1456.705,8403.1,17.419304,16509.0425,398.6975,30705.95,0.040226311,5261.8425,10327.8,4.141615,178.612
2022/7/29 6:00,355.08,387.274,35.45032883,10091.2225,-300.5475,7,1457.645,7868.235,18.19852022,17432.0625,923.02,31462.55,0.019568613,5396.91,9736.1425,3.972061593,212.048
2022/7/29 7:00,1145.3775,490.364,154.8775482,10638.02,546.7975,8,1955.7025,7682.9825,19.33865189,18011.9075,579.845,32114,0.019568613,5419.775,9492.6425,3.757278437,247.078
2022/7/29 8:00,2443.33,706.463,298.5221252,11307.555,669.535,9,2748.8675,7931.5125,20.62754742,18395.035,383.1275,32498.25,0.019568613,5544.5275,8864.225,3.576157774,258.255
2022/7/29 9:00,4061.4375,396.84,454.4690552,12740.825,1433.27,10,3084.3225,8914.915,22.64898846,17544.0125,-851.0225,32941.6,0.0242603,5741.085,8679.3875,3.545235342,198.343
2022/7/29 10:00,5214.8525,411.419,593.1084595,13865.7525,1124.9275,11,3227.62,9364.2,24.57112425,16366.09,-1177.9225,33162.55,0.0242603,6158.3275,8650.9,3.488925887,188.672
2022/7/29 11:00,5803.985,374.263,693.3527832,13864.68,-1.0725,12,2487.76,10141.6475,26.40575336,15508.5675,-857.5225,33389.775,0.0242603,6504.2875,8060.695,3.433899029,83.157
2022/7/29 12:00,6198.0775,346.696,761.5531006,14209.09,344.41,13,2321.0725,11016.59,27.37870138,14597.905,-910.6625,32752.55,0.032038114,6266.6275,8011.0125,3.488825563,19.347
2022/7/29 13:00,5765.56,358.753,769.7972412,13887.0575,-322.0325,14,2214.57,10700.6575,28.29097128,14827.4875,229.5825,32546.475,0.032038114,6046.5,8121.4975,3.547662575,75.598
2022/7/29 14:00,5129.91,371.475,716.8249512,13387.45,-499.6075,15,2272.51,9860.475,29.15460715,15796.2875,968.8,32783.1,0.032038114,5871.8725,8257.54,3.617592488,170.767
2022/7/29 15:00,4564.7975,401.652,630.4700928,12964.1525,-423.2975,16,2169.805,8693.105,29.195292,16419.185,622.8975,32989.7,0.04420405,5776.1675,8399.355,3.745211047,202.339
2022/7/29 16:00,3653.7475,372.091,504.6638794,12058.94,-905.2125,17,2211.0225,7115.68,29.20539034,17827.885,1408.7,33321.35,0.04420405,5645.5475,8405.1925,3.87788239,246.093
2022/7/29 17:00,2043.8275,1221.94,357.860321,10614.165,-1444.775,18,2661.8475,5820.1725,29.18324724,19614.8975,1787.0125,33129.475,0.04420405,5562.26,8570.3375,4.014351215,309.306
2022/7/29 18:00,738.8925,1502.53,219.625946,9408.445,-1205.72,19,2981.2175,4567.87,28.22992467,20992.32,1377.4225,33017.8,0.029420924,5598.2525,8669.5525,4.13345366,318.481
2022/7/29 19:00,202.1025,1377.36,94.23152161,8437.5525,-970.8925,20,2952.08,4268.9,27.14346948,21893.025,900.705,32982.875,0.029420924,5604.3775,8235.45,4.292362331,329.659
